customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Domain,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CustomerID,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
,,,,,,,,,,,,,,,,,,,,0,Banking,1598.0,15656726.0,Ch'ien,771.0,France,Male,32.0,5.0,62321.62,1.0,1.0,1.0,40920.59,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1599.0,15647842.0,Cunningham,601.0,Germany,Female,48.0,8.0,120782.7,1.0,1.0,0.0,63940.68,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1600.0,15719309.0,Stephens,670.0,France,Female,42.0,1.0,115961.58,2.0,0.0,1.0,29483.87,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1601.0,15748718.0,Gordon,517.0,France,Male,28.0,2.0,115062.61,1.0,1.0,0.0,179056.23,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1602.0,15594404.0,Bevan,834.0,France,Female,49.0,8.0,160602.25,2.0,1.0,0.0,129273.94,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1603.0,15751158.0,Mashman,571.0,France,Female,42.0,4.0,108825.34,3.0,1.0,0.0,55558.51,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1604.0,15593470.0,Tu,576.0,Germany,Female,36.0,8.0,166287.85,1.0,1.0,1.0,23305.85,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1605.0,15695129.0,Milanesi,718.0,France,Female,31.0,1.0,152663.77,1.0,0.0,1.0,17128.64,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1606.0,15640865.0,Romano,636.0,Germany,Female,31.0,9.0,80844.69,2.0,1.0,1.0,74641.9,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1607.0,15714080.0,Goliwe,566.0,Germany,Female,40.0,2.0,97001.36,2.0,1.0,0.0,154486.01,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1608.0,15648721.0,Hsueh,711.0,France,Male,64.0,4.0,0.0,2.0,1.0,1.0,3185.67,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1609.0,15801466.0,Gray,574.0,France,Female,39.0,2.0,122524.61,2.0,1.0,0.0,88463.63,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1610.0,15750248.0,Wright,619.0,France,Female,35.0,8.0,132292.63,1.0,1.0,0.0,65682.93,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1611.0,15758726.0,Chiemeka,588.0,France,Female,24.0,0.0,0.0,2.0,1.0,1.0,140586.08,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1612.0,15781553.0,Chung,760.0,Germany,Female,49.0,9.0,91502.99,1.0,1.0,0.0,117232.9,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1613.0,15649121.0,Pinto,665.0,France,Male,52.0,3.0,0.0,1.0,1.0,0.0,116137.01,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1614.0,15674811.0,Kellway,739.0,Germany,Male,29.0,3.0,59385.98,2.0,1.0,1.0,105533.96,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1615.0,15646037.0,Sopuluchi,641.0,France,Male,77.0,9.0,0.0,3.0,1.0,1.0,81514.06,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1616.0,15722578.0,Spitzer,685.0,Germany,Female,21.0,6.0,97956.5,1.0,1.0,1.0,164966.27,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1617.0,15665695.0,Potter,594.0,France,Female,49.0,4.0,0.0,2.0,1.0,1.0,23631.55,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1618.0,15801062.0,Matthews,557.0,Spain,Female,40.0,4.0,0.0,2.0,0.0,1.0,105433.53,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1619.0,15662955.0,Nicholls,697.0,France,Male,27.0,8.0,141223.68,2.0,1.0,0.0,90591.15,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1620.0,15770309.0,McDonald,656.0,France,Male,18.0,10.0,151762.74,1.0,0.0,1.0,127014.32,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1621.0,15657386.0,Fiorentini,712.0,Germany,Male,43.0,1.0,141749.74,2.0,0.0,1.0,90905.26,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1622.0,15777797.0,Kovalyova,689.0,Spain,Male,38.0,5.0,75075.14,1.0,1.0,1.0,8651.92,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1623.0,15783955.0,Miah,697.0,France,Female,25.0,4.0,165686.11,2.0,1.0,0.0,15467.98,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1624.0,15804516.0,Builder,589.0,France,Male,38.0,2.0,0.0,1.0,1.0,0.0,79915.28,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1625.0,15681758.0,Baddeley,525.0,Spain,Female,25.0,10.0,0.0,2.0,1.0,0.0,69361.95,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1626.0,15630321.0,Hu,680.0,France,Male,44.0,3.0,0.0,2.0,1.0,0.0,86935.08,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1627.0,15588248.0,Hs?,617.0,France,Female,28.0,0.0,0.0,2.0,1.0,1.0,7597.83,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1628.0,15591932.0,Ford,680.0,France,Male,32.0,5.0,92961.61,1.0,1.0,0.0,116957.6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1629.0,15810347.0,Todd,662.0,Spain,Female,30.0,9.0,0.0,2.0,0.0,1.0,157884.83,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1630.0,15595303.0,Johnston,736.0,Germany,Male,46.0,5.0,130812.91,1.0,1.0,1.0,77981.54,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1631.0,15634950.0,Obiajulu,657.0,Germany,Male,57.0,8.0,107174.58,1.0,1.0,1.0,126369.55,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1632.0,15685372.0,Azubuike,350.0,Spain,Male,54.0,1.0,152677.48,1.0,1.0,1.0,191973.49,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1633.0,15745827.0,Padovesi,617.0,France,Male,30.0,3.0,132005.77,1.0,1.0,0.0,142940.39,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1634.0,15755868.0,Farmer,562.0,France,Male,35.0,7.0,0.0,1.0,0.0,0.0,48869.67,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1635.0,15735222.0,Ignatieff,705.0,Spain,Female,23.0,5.0,0.0,2.0,1.0,1.0,73131.73,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1636.0,15604804.0,Lu,516.0,France,Female,33.0,7.0,127305.5,1.0,1.0,1.0,120037.36,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1637.0,15718944.0,Artemiev,573.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,193995.37,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1638.0,15678626.0,Okonkwo,538.0,Spain,Female,31.0,0.0,0.0,2.0,0.0,0.0,179453.66,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1639.0,15571550.0,Dore,699.0,France,Male,39.0,9.0,0.0,1.0,1.0,0.0,80963.92,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1640.0,15723053.0,T'ang,504.0,Germany,Male,32.0,8.0,170291.22,2.0,0.0,1.0,15658.99,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1641.0,15661528.0,Ashbolt,583.0,Spain,Male,47.0,5.0,102562.23,1.0,1.0,0.0,92708.1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1642.0,15754177.0,Bazarova,712.0,Spain,Male,53.0,2.0,111061.01,2.0,0.0,0.0,26542.17,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1643.0,15683544.0,Buccho,626.0,Spain,Male,62.0,3.0,0.0,1.0,1.0,1.0,65010.74,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1644.0,15708048.0,Burn,631.0,France,Female,34.0,4.0,124379.14,1.0,1.0,0.0,106892.91,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1645.0,15701109.0,Andreyev,663.0,France,Female,37.0,7.0,0.0,1.0,1.0,1.0,185210.63,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1646.0,15600110.0,Endrizzi,506.0,Germany,Female,41.0,3.0,57745.76,1.0,1.0,0.0,4035.46,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1647.0,15651533.0,Brown,570.0,Germany,Female,50.0,5.0,129293.74,1.0,1.0,0.0,177805.44,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1648.0,15777904.0,Nock,703.0,France,Female,45.0,7.0,0.0,2.0,1.0,1.0,68831.72,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1649.0,15655574.0,Okeke,698.0,Germany,Female,40.0,8.0,150777.1,1.0,1.0,0.0,114732.62,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1650.0,15569423.0,Cunningham,731.0,Spain,Male,41.0,4.0,0.0,2.0,1.0,0.0,22299.27,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1651.0,15718106.0,Kelley,625.0,France,Male,34.0,6.0,0.0,2.0,0.0,0.0,197283.2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1652.0,15585067.0,Wilson,634.0,Spain,Male,31.0,9.0,108632.48,1.0,1.0,1.0,179485.96,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1653.0,15675501.0,Woods,616.0,France,Male,59.0,5.0,153861.1,1.0,1.0,1.0,17699.48,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1654.0,15633233.0,McFarland,500.0,France,Male,56.0,1.0,100374.58,1.0,1.0,0.0,118490.8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1655.0,15667134.0,Cisneros,446.0,France,Male,32.0,8.0,0.0,2.0,0.0,0.0,133292.94,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1656.0,15659105.0,Borchgrevink,669.0,France,Female,47.0,9.0,61196.54,1.0,1.0,0.0,58170.24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1657.0,15575409.0,Rozhkova,581.0,Germany,Male,31.0,6.0,116891.72,1.0,1.0,0.0,107137.3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1658.0,15752342.0,Bradley,704.0,Germany,Female,54.0,6.0,133656.91,3.0,1.0,0.0,145071.33,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1659.0,15654851.0,Obialo,748.0,France,Male,44.0,2.0,92911.52,1.0,0.0,1.0,85495.24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1660.0,15741429.0,Hudson,680.0,Spain,Female,31.0,9.0,119825.75,2.0,1.0,1.0,101139.3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1661.0,15682356.0,Veltri,655.0,France,Female,37.0,7.0,111852.84,2.0,1.0,0.0,10511.13,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1662.0,15806447.0,Mazzanti,690.0,Germany,Male,32.0,0.0,106683.52,2.0,1.0,1.0,137916.49,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1663.0,15800229.0,Thorpe,695.0,Germany,Male,40.0,7.0,139022.24,1.0,0.0,1.0,193383.13,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1664.0,15663441.0,Golibe,700.0,Germany,Female,40.0,4.0,148571.07,1.0,1.0,0.0,189826.96,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1665.0,15791991.0,Udinesi,773.0,France,Male,52.0,4.0,0.0,1.0,0.0,1.0,144113.42,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1666.0,15775082.0,Stewart,749.0,France,Male,42.0,1.0,129776.72,2.0,0.0,1.0,143538.51,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1667.0,15579706.0,Curtis,611.0,France,Female,46.0,5.0,0.0,1.0,1.0,0.0,77677.14,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1668.0,15718247.0,Hayden,606.0,Spain,Female,46.0,8.0,0.0,2.0,1.0,1.0,183717.94,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1669.0,15755722.0,H?,554.0,France,Male,24.0,10.0,0.0,1.0,0.0,0.0,92180.62,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1670.0,15582259.0,Campbell,567.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,28690.9,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1671.0,15716994.0,Green,559.0,Spain,Male,24.0,3.0,114739.92,1.0,1.0,0.0,85891.02,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1672.0,15586880.0,P'eng,594.0,Germany,Male,41.0,2.0,122545.65,2.0,1.0,1.0,42050.24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1673.0,15713854.0,Cremonesi,513.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,110142.34,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1674.0,15780835.0,Liang,652.0,Germany,Female,26.0,1.0,131908.35,1.0,1.0,1.0,179269.79,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1675.0,15675896.0,Gough,680.0,Germany,Female,42.0,7.0,105722.69,1.0,1.0,1.0,90558.24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1676.0,15658459.0,Bates,784.0,Spain,Male,33.0,10.0,0.0,2.0,1.0,0.0,162022.47,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1677.0,15658057.0,Padovesi,812.0,Spain,Female,44.0,8.0,0.0,3.0,1.0,0.0,66926.83,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1678.0,15801767.0,Yin,784.0,Spain,Female,40.0,8.0,0.0,2.0,1.0,0.0,108891.3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1679.0,15569178.0,Kharlamov,570.0,France,Female,18.0,4.0,82767.42,1.0,1.0,0.0,71811.9,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1680.0,15731478.0,Nicholls,712.0,France,Female,42.0,1.0,87842.98,1.0,0.0,0.0,92223.59,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1681.0,15811236.0,Burns,705.0,Spain,Male,39.0,6.0,133261.13,1.0,1.0,1.0,78065.9,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1682.0,15746749.0,Fleming,681.0,Spain,Female,32.0,3.0,0.0,2.0,1.0,1.0,59679.9,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1683.0,15662758.0,Watson,620.0,France,Male,41.0,0.0,97925.11,1.0,1.0,0.0,85000.32,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1684.0,15709387.0,Obiajulu,711.0,France,Male,52.0,5.0,0.0,1.0,1.0,1.0,159808.95,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1685.0,15572093.0,Han,613.0,France,Female,24.0,7.0,140453.91,1.0,1.0,0.0,129001.3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1686.0,15713826.0,Ferguson,613.0,Germany,Female,20.0,0.0,117356.19,1.0,0.0,0.0,113557.7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1687.0,15570205.0,Tao,682.0,Spain,Male,36.0,5.0,0.0,2.0,1.0,1.0,147758.51,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1688.0,15589348.0,Le Grand,850.0,Spain,Male,37.0,4.0,137204.77,1.0,1.0,1.0,28865.59,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1689.0,15804610.0,Valdez,601.0,France,Female,41.0,1.0,0.0,2.0,0.0,1.0,160607.06,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1690.0,15700854.0,Cunningham,595.0,Spain,Male,35.0,8.0,0.0,1.0,1.0,0.0,100015.79,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1691.0,15758836.0,Godfrey,675.0,Spain,Male,36.0,3.0,54098.18,2.0,0.0,1.0,54478.52,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1692.0,15772933.0,Mai,591.0,Spain,Male,31.0,8.0,0.0,1.0,1.0,1.0,141677.33,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1693.0,15809006.0,Walker,602.0,France,Male,23.0,7.0,113758.48,2.0,0.0,0.0,84077.6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1694.0,15689612.0,Pirozzi,554.0,Spain,Female,34.0,8.0,0.0,1.0,0.0,1.0,106981.03,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1695.0,15744614.0,Feng,541.0,France,Male,37.0,9.0,118636.92,1.0,1.0,1.0,73551.44,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1696.0,15704250.0,Akabueze,506.0,France,Male,34.0,7.0,0.0,2.0,0.0,0.0,115842.1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1697.0,15700255.0,Robson,814.0,Germany,Male,44.0,8.0,95488.82,2.0,0.0,0.0,107013.59,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1698.0,15669410.0,Yevdokimova,683.0,France,Male,30.0,8.0,110829.52,2.0,0.0,0.0,24938.84,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1699.0,15807595.0,Ijendu,485.0,Germany,Male,51.0,7.0,144244.59,2.0,1.0,0.0,51113.14,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1700.0,15664523.0,Colombo,696.0,Germany,Female,31.0,8.0,122021.92,2.0,1.0,0.0,33828.64,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1701.0,15642833.0,Akubundu,608.0,France,Female,30.0,8.0,0.0,2.0,1.0,0.0,128875.86,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1702.0,15605279.0,Francis,792.0,France,Male,50.0,9.0,0.0,4.0,1.0,1.0,194700.81,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1703.0,15713644.0,Marshall,686.0,Spain,Male,22.0,5.0,0.0,2.0,1.0,0.0,158974.45,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1704.0,15750466.0,Rhodes,790.0,Germany,Male,42.0,1.0,85839.62,1.0,1.0,0.0,198182.73,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1705.0,15739054.0,Y?,654.0,France,Female,29.0,4.0,96974.97,1.0,0.0,1.0,141404.07,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1706.0,15612771.0,Bell,452.0,France,Male,35.0,4.0,148172.44,1.0,1.0,1.0,4175.68,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1707.0,15788483.0,Kerr,719.0,Spain,Male,38.0,0.0,0.0,1.0,1.0,0.0,126876.47,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1708.0,15732832.0,Jideofor,707.0,France,Female,40.0,5.0,0.0,2.0,1.0,0.0,41052.82,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1709.0,15772892.0,Robertson,699.0,France,Female,49.0,2.0,0.0,1.0,0.0,0.0,105760.01,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1710.0,15713843.0,Kao,850.0,Spain,Male,30.0,2.0,0.0,2.0,0.0,1.0,27937.12,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1711.0,15567993.0,Palmer,828.0,Spain,Male,28.0,8.0,134766.85,1.0,1.0,0.0,79355.87,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1712.0,15617603.0,Mackay,850.0,Germany,Male,30.0,5.0,123210.56,2.0,1.0,1.0,102180.27,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1713.0,15744983.0,Burgmann,712.0,Spain,Male,47.0,1.0,139887.01,1.0,1.0,1.0,95719.73,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1714.0,15630419.0,Davis,634.0,France,Male,44.0,9.0,149961.11,1.0,1.0,0.0,57121.51,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1715.0,15738828.0,Milano,730.0,Germany,Male,45.0,6.0,152880.97,1.0,0.0,0.0,162478.11,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1716.0,15778025.0,Dellucci,685.0,Germany,Male,43.0,9.0,108589.47,2.0,0.0,1.0,194808.51,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1717.0,15799479.0,Coles,809.0,Spain,Male,33.0,9.0,0.0,1.0,1.0,1.0,124045.65,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,Banking,1718.0,15684269.0,Gray,707.0,Spain,Female,35.0,3.0,56674.48,1.0,1.0,0.0,17987.4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1719.0,15762745.0,Macvitie,648.0,Spain,Male,32.0,8.0,0.0,1.0,1.0,0.0,133653.38,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1720.0,15746970.0,Townsend,760.0,Spain,Female,57.0,1.0,0.0,2.0,1.0,1.0,25101.17,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1721.0,15725024.0,Pope,805.0,Germany,Female,33.0,3.0,105663.56,2.0,0.0,1.0,33330.89,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1722.0,15592116.0,Jensen,585.0,France,Female,39.0,7.0,0.0,2.0,1.0,0.0,2401.26,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1723.0,15624391.0,Thomson,595.0,Spain,Female,30.0,5.0,100683.54,1.0,1.0,1.0,178361.04,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1724.0,15567422.0,Chiazagomekpele,630.0,France,Male,42.0,6.0,0.0,2.0,1.0,0.0,162697.93,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1725.0,15612627.0,Ozuluonye,627.0,Germany,Male,29.0,5.0,139541.58,2.0,1.0,0.0,80607.33,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1726.0,15574879.0,Wright,631.0,Germany,Female,37.0,2.0,121801.72,2.0,0.0,1.0,23146.62,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1727.0,15745107.0,Lung,776.0,Germany,Male,38.0,5.0,112281.7,1.0,0.0,1.0,89893.6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1728.0,15734491.0,Lombardo,676.0,Spain,Female,36.0,4.0,0.0,2.0,1.0,1.0,3173.31,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1729.0,15675320.0,Leonard,758.0,Spain,Female,40.0,5.0,93499.82,2.0,0.0,0.0,123218.81,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1730.0,15643824.0,Johnston,637.0,France,Male,33.0,0.0,132255.99,2.0,0.0,1.0,74588.41,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1731.0,15643438.0,P'eng,850.0,France,Male,20.0,7.0,0.0,2.0,1.0,0.0,31288.77,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1732.0,15721730.0,Amechi,601.0,Spain,Female,44.0,4.0,0.0,2.0,1.0,0.0,58561.31,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1733.0,15680727.0,Fang,735.0,France,Male,49.0,5.0,121973.28,1.0,1.0,0.0,148804.36,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,Banking,1734.0,15752508.0,Docherty,614.0,Germany,Male,32.0,7.0,99462.8,2.0,1.0,1.0,51117.06,,,,,,,,,,,,,,,,,
